id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m54,0,0,1,0,0,0,1,1,0,1,10
m55,0,0,1,0,0,1,1,1,1,1,10
m56,0,0,1,0,0,1,0,1,1,1,10
m57,0,0,1,0,0,1,1,0,0,1,0
m58,0,0,1,0,0,1,1,0,1,1,0
m59,0,0,1,0,0,1,1,1,1,1,0
m60,0,0,1,0,0,1,0,1,1,1,10
m61,0,0,1,0,0,1,1,1,0,1,0
m62,0,0,1,0,0,1,0,1,0,1,10
m63,0,1,0,0,0,1,1,0,0,0,0
m64,0,0,1,0,0,1,1,0,0,1,10
m65,0,0,1,0,0,1,1,1,0,1,0
m66,0,0,1,0,0,1,0,1,0,1,10
m67,0,0,1,0,0,1,1,0,0,1,10
m68,0,0,1,0,0,1,0,1,0,1,10
m69,0,0,1,0,0,1,0,1,0,1,0
m70,0,0,1,0,0,1,1,0,0,1,10
m71,0,0,1,0,0,1,1,1,0,1,10
m72,0,1,0,0,0,1,0,0,1,0,0
m73,0,0,1,0,0,1,0,1,0,1,10
m74,0,1,0,0,0,1,0,1,1,0,0
m75,0,0,1,0,0,0,1,1,0,1,10
m76,0,1,0,0,0,1,0,1,0,0,0
m77,0,0,1,0,0,1,1,0,1,1,0
m78,0,0,1,0,0,1,0,1,1,1,10
m79,0,0,1,0,0,0,1,0,1,1,0
m80,0,0,1,0,0,0,1,1,1,1,10
m81,0,1,0,0,0,1,0,1,0,0,0
m82,0,0,1,0,0,1,0,0,0,1,10
m83,0,0,1,0,0,0,1,0,0,1,10
m84,0,1,0,0,0,0,1,0,0,0,0
m85,0,0,1,0,0,1,1,0,0,1,10
m86,0,0,1,0,0,1,1,1,0,1,10
m87,0,0,1,0,0,1,1,0,0,1,10
m88,0,0,1,0,0,1,1,0,1,1,0
m89,0,1,0,0,0,0,1,0,0,0,0
m90,0,0,1,0,0,1,1,0,1,1,10
m91,0,0,1,0,0,1,1,1,0,1,10
m92,0,0,1,0,0,0,1,1,1,1,10
m93,0,0,1,0,0,1,1,0,1,1,0
m94,0,1,0,0,0,0,1,1,0,0,0
m95,0,0,1,0,0,0,1,1,1,1,10
m96,0,0,1,0,0,0,1,1,0,1,10
m97,0,0,1,0,0,1,1,1,0,1,10
m98,0,0,1,0,0,0,1,0,1,1,10
m99,0,0,1,0,0,0,1,0,0,1,10
m100,0,0,1,0,0,0,1,1,1,1,10
m101,0,0,1,0,0,0,1,0,0,1,10
m102,0,0,1,0,0,0,1,1,1,1,10
m103,0,0,1,0,0,0,1,1,1,1,0
m104,0,0,1,0,0,0,1,0,1,1,10
m105,0,0,1,0,0,0,1,1,1,1,10
m106,0,0,1,0,0,1,0,0,0,1,10
m107,0,1,0,0,0,1,1,1,1,0,0
m108,0,1,0,0,0,0,0,1,0,0,0
m109,0,0,1,0,0,0,0,0,1,1,10
m110,0,1,0,0,0,1,0,1,1,0,0
m111,0,0,1,0,0,0,1,0,1,1,10
m112,0,0,1,0,0,1,1,1,0,1,0
m113,0,0,1,0,0,1,1,1,1,1,10
m114,0,0,1,0,0,1,0,0,0,1,0
m115,0,1,0,0,0,0,0,0,1,0,0
m116,0,0,1,0,0,1,0,1,0,1,10
m117,0,0,1,0,0,0,0,0,1,1,0
m118,0,0,1,0,0,0,0,1,0,1,10
m119,0,0,1,0,0,0,0,1,0,1,0
m120,0,0,1,0,0,1,0,1,1,1,10
m121,0,0,1,0,0,1,1,0,1,1,10
m122,0,0,1,0,0,1,0,0,0,1,10
m123,0,0,1,0,0,0,1,1,1,1,0
m124,0,0,1,0,0,0,1,0,1,1,0
m125,0,0,1,0,0,0,1,1,1,1,0
m126,0,0,1,0,0,0,1,1,1,1,10
m127,0,0,1,0,0,1,1,0,1,1,10
m128,0,0,1,0,0,0,1,0,0,1,0
m129,0,0,1,0,0,0,1,0,1,1,10
m130,0,0,1,0,0,0,1,1,0,1,10
m131,0,0,1,0,0,1,0,0,0,1,10
m132,0,0,1,0,0,0,0,1,1,1,10
m133,0,1,0,0,0,0,0,1,0,0,0
m134,0,1,0,0,0,1,0,0,1,0,0
m135,0,0,1,0,0,1,0,1,1,1,10
m136,0,0,1,0,0,1,0,1,0,1,10
m137,0,0,1,0,0,0,1,1,0,1,0
m138,0,0,1,0,0,0,1,0,0,1,10
m139,0,0,1,0,0,1,1,0,0,1,0
m140,0,0,1,0,0,1,0,0,0,1,10
m141,0,1,0,0,0,0,1,1,0,0,0
m142,0,0,1,0,0,0,1,0,0,1,10
m143,0,0,1,0,0,0,1,1,0,1,10
m144,0,0,1,0,0,0,1,0,1,1,10
m145,0,0,1,0,0,0,0,1,0,1,10
m146,0,1,0,0,0,0,0,0,1,0,0
m147,0,0,1,0,0,0,1,1,0,1,10
m148,0,0,1,0,0,0,1,1,0,1,10
m149,0,0,1,0,0,0,1,0,0,1,0
m150,0,0,1,0,0,0,1,0,0,1,0
m151,0,0,1,0,0,1,0,1,1,1,0
m152,0,1,0,0,0,0,1,0,1,0,0
m153,0,0,1,0,0,0,0,0,1,1,0
m154,0,0,1,0,0,0,0,1,0,1,10
m155,0,0,1,0,0,1,0,0,0,1,10
m156,0,0,1,0,0,0,0,1,1,1,10
m157,0,0,1,0,0,0,1,0,1,1,10
m158,0,0,1,0,0,0,1,1,0,1,0
m159,0,0,1,0,0,0,0,1,1,1,10
m160,0,0,1,0,0,0,1,1,1,1,0
m161,0,0,1,0,0,1,0,0,0,1,10
m162,0,0,1,0,0,1,0,1,0,1,10
m163,0,1,0,0,0,0,1,0,0,0,0
m164,0,0,1,0,0,0,1,0,1,1,0
m165,0,0,1,0,0,0,0,0,1,1,0
m166,0,0,1,0,0,0,1,1,1,1,10
m167,0,0,1,0,0,0,1,0,1,1,10
m168,0,0,1,0,0,0,0,1,0,1,10
m169,0,0,1,0,0,0,0,1,1,1,10
m170,0,0,1,0,0,1,1,0,1,1,10
m171,0,0,1,0,0,0,1,0,1,1,10
m172,0,0,1,0,0,0,1,0,1,1,0
m173,0,0,1,0,0,1,1,0,1,1,10
m174,0,0,1,0,0,0,1,0,0,1,10
m175,0,0,1,0,0,0,1,0,0,1,10
m176,0,0,1,0,0,0,0,1,1,1,0
m177,0,0,1,0,0,0,1,1,0,1,10
m178,0,0,1,0,0,0,0,1,1,1,0
m179,0,0,1,0,0,0,1,0,0,1,0
m180,0,0,1,0,0,0,1,1,0,1,10
m181,0,0,1,0,0,0,1,1,1,1,10
m182,0,0,1,0,0,1,0,0,0,1,0
m183,0,0,1,0,0,0,1,0,0,1,10
m184,0,1,0,0,0,0,1,0,1,0,0
o185,0,0,0,1,0,0,0,0,0,0,0
o186,0,0,0,1,0,0,0,0,0,0,0
o187,0,0,0,1,0,0,0,0,0,0,0
o188,0,0,0,1,0,0,0,0,0,0,0
o189,0,0,0,1,0,0,0,0,0,0,0
o190,0,0,0,1,0,0,0,0,0,0,0
o191,0,0,0,1,0,0,0,0,0,0,0
o192,0,0,0,1,0,0,0,0,0,0,0
o193,0,0,0,1,0,0,0,0,0,0,0
o194,0,0,0,1,0,0,0,0,0,0,0
o195,0,0,0,1,0,0,0,0,0,0,0
o196,0,0,0,1,0,0,0,0,0,0,0
o197,0,0,0,1,0,0,0,0,0,0,0
o198,0,0,0,1,0,0,0,0,0,0,0
o199,0,0,0,1,0,0,0,0,0,0,0
o200,0,0,0,1,0,0,0,0,0,0,0
o201,0,0,0,1,0,0,0,0,0,0,0
o202,0,0,0,1,0,0,0,0,0,0,0
o203,0,0,0,1,0,0,0,0,0,0,0
o204,0,0,0,1,0,0,0,0,0,0,0
o205,0,0,0,1,0,0,0,0,0,0,0
o206,0,0,0,1,0,0,0,0,0,0,0
o207,0,0,0,1,0,0,0,0,0,0,0
o208,0,0,0,1,0,0,0,0,0,0,0
o209,0,0,0,1,0,0,0,0,0,0,0
o210,0,0,0,1,0,0,0,0,0,0,0
o211,0,0,0,1,0,0,0,0,0,0,0
o212,0,0,0,1,0,0,0,0,0,0,0
