id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m114,0,0,1,0,0,0,1,1,1,1,10
m115,0,0,1,0,0,0,0,1,1,1,10
m116,0,0,1,0,0,1,0,0,1,1,10
m117,0,0,1,0,0,1,0,1,0,1,0
m118,0,0,1,0,0,1,0,0,0,1,10
m119,0,0,1,0,0,0,1,1,0,1,10
m120,0,1,0,0,0,0,1,1,0,0,0
m121,0,0,1,0,0,1,0,0,1,1,10
m122,0,1,0,0,0,0,1,1,1,0,0
m123,0,0,1,0,0,1,1,0,0,1,10
m124,0,1,0,0,0,1,1,1,0,0,0
m125,0,0,1,0,0,0,1,0,1,1,10
m126,0,0,1,0,0,1,1,1,0,1,0
m127,0,0,1,0,0,1,0,0,0,1,10
m128,0,0,1,0,0,0,0,1,1,1,0
m129,0,0,1,0,0,0,0,1,1,1,0
m130,0,0,1,0,0,0,1,0,1,1,0
m131,0,0,1,0,0,1,0,0,0,1,10
m132,0,0,1,0,0,0,0,1,1,1,10
m133,0,0,1,0,0,1,0,0,0,1,10
m134,0,0,1,0,0,0,0,1,1,1,0
m135,0,0,1,0,0,1,0,1,0,1,10
m136,0,0,1,0,0,1,1,0,0,1,0
m137,0,0,1,0,0,1,1,0,1,1,0
m138,0,0,1,0,0,1,0,0,0,1,0
m139,0,0,1,0,0,1,0,1,1,1,0
m140,0,0,1,0,0,1,1,0,1,1,10
m141,0,0,1,0,0,0,1,0,1,1,10
m142,0,0,1,0,0,1,0,1,1,1,0
m143,0,0,1,0,0,1,1,0,0,1,0
m144,0,0,1,0,0,1,0,1,1,1,10
m145,0,0,1,0,0,0,1,1,0,1,0
m146,0,0,1,0,0,1,0,1,0,1,10
m147,0,0,1,0,0,0,1,1,1,1,10
m148,0,0,1,0,0,0,0,1,0,1,10
m149,0,0,1,0,0,0,0,1,1,1,10
m150,0,1,0,0,0,0,1,1,0,0,0
m151,0,1,0,0,0,0,1,0,0,0,0
m152,0,0,1,0,0,1,0,0,0,1,10
m153,0,0,1,0,0,1,1,1,0,1,10
m154,0,0,1,0,0,0,1,1,1,1,10
m155,0,0,1,0,0,1,1,0,1,1,10
m156,0,0,1,0,0,0,1,1,1,1,0
m157,0,0,1,0,0,1,1,1,0,1,10
m158,0,0,1,0,0,0,1,1,0,1,0
m159,0,0,1,0,0,1,1,0,1,1,10
m160,0,1,0,0,0,1,1,1,1,0,0
m161,0,0,1,0,0,1,1,0,0,1,0
m162,0,0,1,0,0,1,1,1,0,1,10
m163,0,1,0,0,0,1,1,0,0,0,0
m164,0,0,1,0,0,1,1,0,1,1,0
m165,0,0,1,0,0,1,0,0,0,1,0
m166,0,0,1,0,0,1,1,0,1,1,10
m167,0,0,1,0,0,0,1,0,1,1,10
m168,0,0,1,0,0,1,1,0,0,1,10
m169,0,0,1,0,0,1,1,1,0,1,0
m170,0,0,1,0,0,1,0,0,0,1,0
m171,0,0,1,0,0,0,1,1,1,1,10
m172,0,0,1,0,0,1,0,1,0,1,10
m173,0,0,1,0,0,0,1,1,0,1,0
m174,0,1,0,0,0,1,1,1,0,0,0
m175,0,0,1,0,0,1,1,0,0,1,0
m176,0,0,1,0,0,1,0,1,0,1,0
m177,0,0,1,0,0,1,1,0,1,1,0
m178,0,0,1,0,0,1,0,0,0,1,0
m179,0,0,1,0,0,1,0,1,1,1,10
m180,0,1,0,0,0,0,1,1,0,0,0
m181,0,0,1,0,0,1,0,0,0,1,0
m182,0,1,0,0,0,1,0,1,1,0,0
m183,0,0,1,0,0,1,1,1,0,1,10
m184,0,0,1,0,0,0,1,1,0,1,10
m185,0,0,1,0,0,1,1,1,0,1,0
m186,0,0,1,0,0,1,1,0,1,1,10
m187,0,0,1,0,0,1,0,1,1,1,10
m188,0,0,1,0,0,0,1,0,1,1,10
m189,0,0,1,0,0,0,1,1,0,1,10
m190,0,1,0,0,0,1,0,0,0,0,0
m191,0,0,1,0,0,1,0,1,1,1,0
m192,0,1,0,0,0,1,1,0,0,0,0
m193,0,0,1,0,0,0,1,0,0,1,0
m194,0,0,1,0,0,1,1,0,1,1,10
m195,0,0,1,0,0,1,1,1,0,1,10
m196,0,0,1,0,0,0,1,1,0,1,0
m197,0,0,1,0,0,1,0,0,0,1,10
m198,0,0,1,0,0,1,1,0,1,1,10
m199,0,0,1,0,0,1,1,0,0,1,10
m200,0,1,0,0,0,0,1,1,1,0,0
m201,0,0,1,0,0,0,1,1,1,1,0
m202,0,0,1,0,0,1,1,1,0,1,10
o203,0,0,0,1,0,0,0,0,0,0,0
o204,0,0,0,1,0,0,0,0,0,0,0
o205,0,0,0,1,0,0,0,0,0,0,0
o206,0,0,0,1,0,0,0,0,0,0,0
o207,0,0,0,1,0,0,0,0,0,0,0
o208,0,0,0,1,0,0,0,0,0,0,0
o209,0,0,0,1,0,0,0,0,0,0,0
o210,0,0,0,1,0,0,0,0,0,0,0
o211,0,0,0,1,0,0,0,0,0,0,0
o212,0,0,0,1,0,0,0,0,0,0,0
o213,0,0,0,1,0,0,0,0,0,0,0
o214,0,0,0,1,0,0,0,0,0,0,0
o215,0,0,0,1,0,0,0,0,0,0,0
o216,0,0,0,1,0,0,0,0,0,0,0
o217,0,0,0,1,0,0,0,0,0,0,0
o218,0,0,0,1,0,0,0,0,0,0,0
o219,0,0,0,1,0,0,0,0,0,0,0
o220,0,0,0,1,0,0,0,0,0,0,0
o221,0,0,0,1,0,0,0,0,0,0,0
o222,0,0,0,1,0,0,0,0,0,0,0
o223,0,0,0,1,0,0,0,0,0,0,0
o224,0,0,0,1,0,0,0,0,0,0,0
o225,0,0,0,1,0,0,0,0,0,0,0
o226,0,0,0,1,0,0,0,0,0,0,0
o227,0,0,0,1,0,0,0,0,0,0,0
o228,0,0,0,1,0,0,0,0,0,0,0
o229,0,0,0,1,0,0,0,0,0,0,0
o230,0,0,0,1,0,0,0,0,0,0,0
o231,0,0,0,1,0,0,0,0,0,0,0
o232,0,0,0,1,0,0,0,0,0,0,0
