id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m142,0,0,1,0,0,1,1,0,1,1,0
o143,0,0,0,1,0,0,0,0,0,0,0
o144,0,0,0,1,0,0,0,0,0,0,0
o145,0,0,0,1,0,0,0,0,0,0,0
o146,0,0,0,1,0,0,0,0,0,0,0
o147,0,0,0,1,0,0,0,0,0,0,0
o148,0,0,0,1,0,0,0,0,0,0,0
o149,0,0,0,1,0,0,0,0,0,0,0
o150,0,0,0,1,0,0,0,0,0,0,0
o151,0,0,0,1,0,0,0,0,0,0,0
o152,0,0,0,1,0,0,0,0,0,0,0
o153,0,0,0,1,0,0,0,0,0,0,0
o154,0,0,0,1,0,0,0,0,0,0,0
o155,0,0,0,1,0,0,0,0,0,0,0
o156,0,0,0,1,0,0,0,0,0,0,0
o157,0,0,0,1,0,0,0,0,0,0,0
o158,0,0,0,1,0,0,0,0,0,0,0
o159,0,0,0,1,0,0,0,0,0,0,0
