id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m70,0,0,1,0,0,1,0,1,0,1,10
m71,0,0,1,0,0,0,1,1,1,1,0
m72,0,1,0,0,0,1,0,0,0,0,0
m73,0,0,1,0,0,1,0,0,0,1,10
m74,0,0,1,0,0,1,0,1,1,1,10
m75,0,1,0,0,0,1,1,1,0,0,0
m76,0,1,0,0,0,1,0,0,0,0,0
m77,0,0,1,0,0,0,1,0,0,1,0
m78,0,0,1,0,0,1,0,0,0,1,10
m79,0,0,1,0,0,1,1,0,0,1,10
m80,0,0,1,0,0,1,0,1,0,1,10
m81,0,0,1,0,0,1,0,1,0,1,10
m82,0,0,1,0,0,1,0,0,0,1,10
m83,0,0,1,0,0,1,1,1,0,1,10
m84,0,0,1,0,0,1,0,0,0,1,10
m85,0,0,1,0,0,0,1,1,0,1,10
m86,0,1,0,0,0,0,1,0,1,0,0
m87,0,0,1,0,0,1,1,0,0,1,10
m88,0,0,1,0,0,1,0,0,1,1,0
m89,0,0,1,0,0,0,1,1,0,1,0
m90,0,0,1,0,0,0,1,0,1,1,10
m91,0,0,1,0,0,1,0,1,0,1,10
m92,0,0,1,0,0,0,1,1,0,1,10
m93,0,0,1,0,0,1,0,0,0,1,10
m94,0,0,1,0,0,0,1,1,1,1,10
m95,0,0,1,0,0,0,1,1,0,1,10
m96,0,1,0,0,0,1,1,1,1,0,0
m97,0,0,1,0,0,1,0,0,1,1,10
m98,0,0,1,0,0,0,1,0,0,1,10
m99,0,0,1,0,0,0,0,1,1,1,10
m100,0,0,1,0,0,1,0,1,1,1,10
m101,0,0,1,0,0,0,1,1,1,1,0
m102,0,0,1,0,0,1,0,1,1,1,10
m103,0,0,1,0,0,1,0,0,0,1,10
m104,0,0,1,0,0,0,1,0,0,1,0
m105,0,0,1,0,0,0,1,0,0,1,0
m106,0,1,0,0,0,1,1,0,0,0,0
m107,0,0,1,0,0,0,1,0,1,1,0
m108,0,0,1,0,0,0,1,0,1,1,10
m109,0,1,0,0,0,0,0,1,1,0,0
m110,0,0,1,0,0,0,0,0,1,1,0
m111,0,0,1,0,0,0,1,1,0,1,0
m112,0,0,1,0,0,0,0,1,1,1,10
m113,0,0,1,0,0,0,0,1,1,1,0
o114,0,0,0,1,0,0,0,0,0,0,0
o115,0,0,0,1,0,0,0,0,0,0,0
o116,0,0,0,1,0,0,0,0,0,0,0
o117,0,0,0,1,0,0,0,0,0,0,0
o118,0,0,0,1,0,0,0,0,0,0,0
o119,0,0,0,1,0,0,0,0,0,0,0
o120,0,0,0,1,0,0,0,0,0,0,0
o121,0,0,0,1,0,0,0,0,0,0,0
o122,0,0,0,1,0,0,0,0,0,0,0
o123,0,0,0,1,0,0,0,0,0,0,0
o124,0,0,0,1,0,0,0,0,0,0,0
o125,0,0,0,1,0,0,0,0,0,0,0
o126,0,0,0,1,0,0,0,0,0,0,0
o127,0,0,0,1,0,0,0,0,0,0,0
o128,0,0,0,1,0,0,0,0,0,0,0
o129,0,0,0,1,0,0,0,0,0,0,0
