id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in1494,1,0,0,0,1,1,1,1,1,0,0
in1495,1,0,0,0,1,1,1,1,1,0,0
in1497,1,0,0,0,1,1,1,1,1,0,0
in1498,1,0,0,0,1,1,1,1,1,0,0
in1500,1,0,0,0,1,1,1,1,1,0,0
in1501,1,0,0,0,1,1,1,1,1,0,0
in1503,1,0,0,0,1,1,1,1,1,0,0
in1504,1,0,0,0,1,1,1,1,1,0,0
in1506,1,0,0,0,1,1,1,1,1,0,0
in1507,1,0,0,0,1,1,1,1,1,0,0
in1509,1,0,0,0,1,1,1,1,1,0,0
in1510,1,0,0,0,1,1,1,1,1,0,0
in1512,1,0,0,0,1,1,1,1,1,0,0
in1513,1,0,0,0,1,1,1,1,1,0,0
in1515,1,0,0,0,1,1,1,1,1,0,0
in1516,1,0,0,0,1,1,1,1,1,0,0
in1518,1,0,0,0,1,1,1,1,1,0,0
in1519,1,0,0,0,1,1,1,1,1,0,0
in1521,1,0,0,0,1,1,1,1,1,0,0
in1522,1,0,0,0,1,1,1,1,1,0,0
in1524,1,0,0,0,1,1,1,1,1,0,0
in1525,1,0,0,0,1,1,1,1,1,0,0
in1527,1,0,0,0,1,1,1,1,1,0,0
in1528,1,0,0,0,1,1,1,1,1,0,0
in1530,1,0,0,0,1,1,1,1,1,0,0
in1531,1,0,0,0,1,1,1,1,1,0,0
in1533,1,0,0,0,1,1,1,1,1,0,0
in1534,1,0,0,0,1,1,1,1,1,0,0
in1536,1,0,0,0,1,1,1,1,1,0,0
in1537,1,0,0,0,1,1,1,1,1,0,0
in1539,1,0,0,0,1,1,1,1,1,0,0
in1540,1,0,0,0,1,1,1,1,1,0,0
in1542,1,0,0,0,1,1,1,1,1,0,0
in1543,1,0,0,0,1,1,1,1,1,0,0
in1545,1,0,0,0,1,1,1,1,1,0,0
in1546,1,0,0,0,1,1,1,1,1,0,0
in1548,1,0,0,0,1,1,1,1,1,0,0
in1549,1,0,0,0,1,1,1,1,1,0,0
in1551,1,0,0,0,1,1,1,1,1,0,0
in1552,1,0,0,0,1,1,1,1,1,0,0
in1554,1,0,0,0,1,1,1,1,1,0,0
in1555,1,0,0,0,1,1,1,1,1,0,0
in1557,1,0,0,0,1,1,1,1,1,0,0
in1558,1,0,0,0,1,1,1,1,1,0,0
in1560,1,0,0,0,1,1,1,1,1,0,0
in1561,1,0,0,0,1,1,1,1,1,0,0
in1563,1,0,0,0,1,1,1,1,1,0,0
in1564,1,0,0,0,1,1,1,1,1,0,0
in1566,1,0,0,0,1,1,1,1,1,0,0
in1567,1,0,0,0,1,1,1,1,1,0,0
in1569,1,0,0,0,1,1,1,1,1,0,0
in1570,1,0,0,0,1,1,1,1,1,0,0
in1572,1,0,0,0,1,1,1,1,1,0,0
in1573,1,0,0,0,1,1,1,1,1,0,0
in1575,1,0,0,0,1,1,1,1,1,0,0
in1576,1,0,0,0,1,1,1,1,1,0,0
in1578,1,0,0,0,1,1,1,1,1,0,0
in1579,1,0,0,0,1,1,1,1,1,0,0
in1581,1,0,0,0,1,1,1,1,1,0,0
in1582,1,0,0,0,1,1,1,1,1,0,0
in1584,1,0,0,0,1,1,1,1,1,0,0
in1585,1,0,0,0,1,1,1,1,1,0,0
in1587,1,0,0,0,1,1,1,1,1,0,0
in1588,1,0,0,0,1,1,1,1,1,0,0
in1590,1,0,0,0,1,1,1,1,1,0,0
in1591,1,0,0,0,1,1,1,1,1,0,0
in1593,1,0,0,0,1,1,1,1,1,0,0
in1594,1,0,0,0,1,1,1,1,1,0,0
in1596,1,0,0,0,1,1,1,1,1,0,0
in1597,1,0,0,0,1,1,1,1,1,0,0
in1599,1,0,0,0,1,1,1,1,1,0,0
in1600,1,0,0,0,1,1,1,1,1,0,0
in1602,1,0,0,0,1,1,1,1,1,0,0
in1603,1,0,0,0,1,1,1,1,1,0,0
in1605,1,0,0,0,1,1,1,1,1,0,0
in1606,1,0,0,0,1,1,1,1,1,0,0
in1608,1,0,0,0,1,1,1,1,1,0,0
in1609,1,0,0,0,1,1,1,1,1,0,0
in1611,1,0,0,0,1,1,1,1,1,0,0
in1612,1,0,0,0,1,1,1,1,1,0,0
in1614,1,0,0,0,1,1,1,1,1,0,0
in1615,1,0,0,0,1,1,1,1,1,0,0
in1617,1,0,0,0,1,1,1,1,1,0,0
in1618,1,0,0,0,1,1,1,1,1,0,0
in1620,1,0,0,0,1,1,1,1,1,0,0
in1621,1,0,0,0,1,1,1,1,1,0,0
in1623,1,0,0,0,1,1,1,1,1,0,0
in1624,1,0,0,0,1,1,1,1,1,0,0
in1626,1,0,0,0,1,1,1,1,1,0,0
in1627,1,0,0,0,1,1,1,1,1,0,0
in1629,1,0,0,0,1,1,1,1,1,0,0
in1630,1,0,0,0,1,1,1,1,1,0,0
in1632,1,0,0,0,1,1,1,1,1,0,0
in1633,1,0,0,0,1,1,1,1,1,0,0
in1635,1,0,0,0,1,1,1,1,1,0,0
in1636,1,0,0,0,1,1,1,1,1,0,0
in1638,1,0,0,0,1,1,1,1,1,0,0
in1639,1,0,0,0,1,1,1,1,1,0,0
in1641,1,0,0,0,1,1,1,1,1,0,0
in1642,1,0,0,0,1,1,1,1,1,0,0
in1644,1,0,0,0,1,1,1,1,1,0,0
in1645,1,0,0,0,1,1,1,1,1,0,0
in1647,1,0,0,0,1,1,1,1,1,0,0
in1648,1,0,0,0,1,1,1,1,1,0,0
in1650,1,0,0,0,1,1,1,1,1,0,0
in1651,1,0,0,0,1,1,1,1,1,0,0
in1653,1,0,0,0,1,1,1,1,1,0,0
in1654,1,0,0,0,1,1,1,1,1,0,0
in1656,1,0,0,0,1,1,1,1,1,0,0
in1657,1,0,0,0,1,1,1,1,1,0,0
in1659,1,0,0,0,1,1,1,1,1,0,0
in1660,1,0,0,0,1,1,1,1,1,0,0
in1662,1,0,0,0,1,1,1,1,1,0,0
in1663,1,0,0,0,1,1,1,1,1,0,0
in1665,1,0,0,0,1,1,1,1,1,0,0
in1666,1,0,0,0,1,1,1,1,1,0,0
m1286,0,0,1,0,1,1,1,1,1,1,10
m1289,0,0,1,0,1,1,1,1,1,1,10
m1292,0,0,1,0,1,1,1,1,1,1,10
m1295,0,0,1,0,1,1,1,1,1,1,10
m1298,0,0,1,0,1,1,1,1,1,1,10
m1301,0,0,1,0,1,1,1,1,1,1,10
m1304,0,0,1,0,1,1,1,1,1,1,0
m1307,0,0,1,0,1,1,1,1,1,1,10
m1310,0,0,1,0,1,1,1,1,1,1,0
m1313,0,0,1,0,1,1,1,1,1,1,10
m1316,0,0,1,0,1,1,1,1,1,1,0
m1319,0,0,1,0,1,1,1,1,1,1,10
m1322,0,0,1,0,1,1,1,1,1,1,10
m1325,0,0,1,0,1,1,1,1,1,1,10
m1328,0,0,1,0,1,1,1,1,1,1,10
m1331,0,0,1,0,1,1,1,1,1,1,10
m1334,0,0,1,0,1,1,1,1,1,1,10
m1337,0,0,1,0,1,1,1,1,1,1,10
m1340,0,0,1,0,1,1,1,1,1,1,0
m1343,0,0,1,0,1,1,1,1,1,1,10
m1346,0,0,1,0,1,1,1,1,1,1,10
m1349,0,0,1,0,1,1,1,1,1,1,10
m1352,0,0,1,0,1,1,1,1,1,1,10
m1355,0,0,1,0,1,1,1,1,1,1,10
m1358,0,0,1,0,1,1,1,1,1,1,10
m1361,0,0,1,0,1,1,1,1,1,1,10
m1364,0,0,1,0,1,1,1,1,1,1,10
m1367,0,0,1,0,1,1,1,1,1,1,10
m1370,0,0,1,0,1,1,1,1,1,1,0
m1373,0,0,1,0,1,1,1,1,1,1,10
m1376,0,0,1,0,1,1,1,1,1,1,10
m1379,0,0,1,0,1,1,1,1,1,1,10
m1382,0,0,1,0,1,1,1,1,1,1,10
m1385,0,0,1,0,1,1,1,1,1,1,10
m1388,0,0,1,0,1,1,1,1,1,1,10
m1391,0,0,1,0,1,1,1,1,1,1,10
m1394,0,0,1,0,1,1,1,1,1,1,10
m1397,0,0,1,0,1,1,1,1,1,1,0
m1400,0,0,1,0,1,1,1,1,1,1,10
m1403,0,0,1,0,1,1,1,1,1,1,10
m1406,0,0,1,0,1,1,1,1,1,1,10
m1409,0,0,1,0,1,1,1,1,1,1,0
m1412,0,0,1,0,1,1,1,1,1,1,10
m1415,0,0,1,0,1,1,1,1,1,1,10
m1418,0,0,1,0,1,1,1,1,1,1,10
m1421,0,0,1,0,1,1,1,1,1,1,10
m1424,0,0,1,0,1,1,1,1,1,1,10
m1427,0,0,1,0,1,1,1,1,1,1,0
m1430,0,0,1,0,1,1,1,1,1,1,0
m1433,0,0,1,0,1,1,1,1,1,1,10
m1436,0,0,1,0,1,1,1,1,1,1,0
m1439,0,0,1,0,1,1,1,1,1,1,10
m1442,0,0,1,0,1,1,1,1,1,1,10
m1445,0,0,1,0,1,1,1,1,1,1,10
m1448,0,0,1,0,1,1,1,1,1,1,10
m1451,0,0,1,0,1,1,1,1,1,1,10
m1454,0,0,1,0,1,1,1,1,1,1,0
m1457,0,0,1,0,1,1,1,1,1,1,10
m1460,0,0,1,0,1,1,1,1,1,1,10
m1463,0,0,1,0,1,1,1,1,1,1,10
m1466,0,0,1,0,1,1,1,1,1,1,10
m1469,0,0,1,0,1,1,1,1,1,1,10
m1472,0,0,1,0,1,1,1,1,1,1,10
m1475,0,0,1,0,1,1,1,1,1,1,10
m1478,0,0,1,0,1,1,1,1,1,1,10
m1481,0,0,1,0,1,1,1,1,1,1,10
m1484,0,0,1,0,1,1,1,1,1,1,10
m1487,0,0,1,0,1,1,1,1,1,1,10
m1490,0,0,1,0,1,1,1,1,1,1,10
m1493,0,0,1,0,1,1,1,1,1,1,10
m1496,0,0,1,0,1,1,1,1,1,1,0
m1499,0,0,1,0,1,1,1,1,1,1,0
m1502,0,0,1,0,1,1,1,1,1,1,0
m1505,0,0,1,0,1,1,1,1,1,1,0
m1508,0,0,1,0,1,1,1,1,1,1,10
m1511,0,0,1,0,1,1,1,1,1,1,10
m1514,0,0,1,0,1,1,1,1,1,1,0
m1517,0,0,1,0,1,1,1,1,1,1,0
m1520,0,0,1,0,1,1,1,1,1,1,10
m1523,0,0,1,0,1,1,1,1,1,1,10
m1526,0,0,1,0,1,1,1,1,1,1,10
m1529,0,0,1,0,1,1,1,1,1,1,10
m1532,0,0,1,0,1,1,1,1,1,1,10
m1535,0,0,1,0,1,1,1,1,1,1,10
m1538,0,0,1,0,1,1,1,1,1,1,10
m1541,0,0,1,0,1,1,1,1,1,1,0
m1544,0,0,1,0,1,1,1,1,1,1,10
m1547,0,0,1,0,1,1,1,1,1,1,10
m1550,0,0,1,0,1,1,1,1,1,1,10
m1553,0,0,1,0,1,1,1,1,1,1,10
m1556,0,0,1,0,1,1,1,1,1,1,0
m1559,0,0,1,0,1,1,1,1,1,1,10
m1562,0,0,1,0,1,1,1,1,1,1,10
m1565,0,0,1,0,1,1,1,1,1,1,10
m1568,0,0,1,0,1,1,1,1,1,1,10
m1571,0,0,1,0,1,1,1,1,1,1,10
m1574,0,0,1,0,1,1,1,1,1,1,10
m1577,0,0,1,0,1,1,1,1,1,1,10
m1580,0,0,1,0,1,1,1,1,1,1,10
m1583,0,0,1,0,1,1,1,1,1,1,0
m1586,0,0,1,0,1,1,1,1,1,1,10
m1589,0,0,1,0,1,1,1,1,1,1,10
m1592,0,0,1,0,1,1,1,1,1,1,10
m1595,0,0,1,0,1,1,1,1,1,1,10
m1598,0,0,1,0,1,1,1,1,1,1,0
m1601,0,0,1,0,1,1,1,1,1,1,10
m1604,0,0,1,0,1,1,1,1,1,1,0
m1607,0,0,1,0,1,1,1,1,1,1,10
m1610,0,0,1,0,1,1,1,1,1,1,0
m1613,0,0,1,0,1,1,1,1,1,1,10
m1616,0,0,1,0,1,1,1,1,1,1,10
m1619,0,0,1,0,1,1,1,1,1,1,0
m1622,0,0,1,0,1,1,1,1,1,1,10
m1625,0,0,1,0,1,1,1,1,1,1,10
m1628,0,0,1,0,1,1,1,1,1,1,10
m1631,0,0,1,0,1,1,1,1,1,1,10
m1634,0,0,1,0,1,1,1,1,1,1,10
m1637,0,0,1,0,1,1,1,1,1,1,10
m1640,0,0,1,0,1,1,1,1,1,1,0
m1643,0,0,1,0,1,1,1,1,1,1,0
m1646,0,0,1,0,1,1,1,1,1,1,0
m1649,0,0,1,0,1,1,1,1,1,1,10
m1652,0,0,1,0,1,1,1,1,1,1,10
m1655,0,0,1,0,1,1,1,1,1,1,10
m1658,0,0,1,0,1,1,1,1,1,1,10
m1661,0,0,1,0,1,1,1,1,1,1,10
m1664,0,0,1,0,1,1,1,1,1,1,0
m1667,0,0,1,0,1,1,1,1,1,1,10
m1668,0,1,0,0,1,1,1,1,1,0,0
m1669,0,1,0,0,1,1,1,1,1,0,0
m1670,0,1,0,0,1,1,1,1,1,0,0
m1671,0,1,0,0,1,1,1,1,1,0,0
m1672,0,1,0,0,1,1,1,1,1,0,0
m1673,0,1,0,0,1,1,1,1,1,0,0
m1674,0,1,0,0,1,1,1,1,1,0,0
m1675,0,1,0,0,1,1,1,1,1,0,0
m1676,0,1,0,0,1,1,1,1,1,0,0
m1677,0,1,0,0,1,1,1,1,1,0,0
m1678,0,1,0,0,1,1,1,1,1,0,0
m1679,0,1,0,0,1,1,1,1,1,0,0
m1680,0,1,0,0,1,1,1,1,1,0,0
m1681,0,1,0,0,1,1,1,1,1,0,0
m1682,0,1,0,0,1,1,1,1,1,0,0
m1683,0,1,0,0,1,1,1,1,1,0,0
m1684,0,1,0,0,1,1,1,1,1,0,0
m1685,0,1,0,0,1,1,1,1,1,0,0
m1686,0,1,0,0,1,1,1,1,1,0,0
m1687,0,1,0,0,1,1,1,1,1,0,0
m1688,0,1,0,0,1,1,1,1,1,0,0
m1689,0,1,0,0,1,1,1,1,1,0,0
m1690,0,1,0,0,1,1,1,1,1,0,0
m1691,0,1,0,0,1,1,1,1,1,0,0
m1692,0,1,0,0,1,1,1,1,1,0,0
m1693,0,1,0,0,1,1,1,1,1,0,0
m1694,0,1,0,0,1,1,1,1,1,0,0
m1695,0,1,0,0,1,1,1,1,1,0,0
m1696,0,1,0,0,1,1,1,1,1,0,0
m1697,0,1,0,0,1,1,1,1,1,0,0
m1698,0,1,0,0,1,1,1,1,1,0,0
m1699,0,1,0,0,1,1,1,1,1,0,0
m1700,0,1,0,0,1,1,1,1,1,0,0
m1701,0,1,0,0,1,1,1,1,1,0,0
m1702,0,1,0,0,1,1,1,1,1,0,0
m1703,0,1,0,0,1,1,1,1,1,0,0
m1704,0,1,0,0,1,1,1,1,1,0,0
m1705,0,1,0,0,1,1,1,1,1,0,0
m1706,0,1,0,0,1,1,1,1,1,0,0
m1707,0,1,0,0,1,1,1,1,1,0,0
m1708,0,1,0,0,1,1,1,1,1,0,0
m1709,0,1,0,0,1,1,1,1,1,0,0
m1710,0,1,0,0,1,1,1,1,1,0,0
m1711,0,1,0,0,1,1,1,1,1,0,0
m1712,0,1,0,0,1,1,1,1,1,0,0
m1713,0,1,0,0,1,1,1,1,1,0,0
m1714,0,1,0,0,1,1,1,1,1,0,0
m1715,0,1,0,0,1,1,1,1,1,0,0
m1716,0,1,0,0,1,1,1,1,1,0,0
m1717,0,1,0,0,1,1,1,1,1,0,0
m1718,0,1,0,0,1,1,1,1,1,0,0
m1719,0,1,0,0,1,1,1,1,1,0,0
m1720,0,1,0,0,1,1,1,1,1,0,0
m1721,0,1,0,0,1,1,1,1,1,0,0
m1722,0,1,0,0,1,1,1,1,1,0,0
m1723,0,1,0,0,1,1,1,1,1,0,0
m1724,0,1,0,0,1,1,1,1,1,0,0
m1725,0,1,0,0,1,1,1,1,1,0,0
m1726,0,1,0,0,1,1,1,1,1,0,0
m1727,0,1,0,0,1,1,1,1,1,0,0
m1728,0,1,0,0,1,1,1,1,1,0,0
m1729,0,1,0,0,1,1,1,1,1,0,0
m1730,0,1,0,0,1,1,1,1,1,0,0
m1731,0,1,0,0,1,1,1,1,1,0,0
m1732,0,1,0,0,1,1,1,1,1,0,0
m1733,0,1,0,0,1,1,1,1,1,0,0
m1734,0,1,0,0,1,1,1,1,1,0,0
m1735,0,1,0,0,1,1,1,1,1,0,0
m1736,0,1,0,0,1,1,1,1,1,0,0
m1737,0,1,0,0,1,1,1,1,1,0,0
m1738,0,1,0,0,1,1,1,1,1,0,0
m1739,0,1,0,0,1,1,1,1,1,0,0
m1740,0,1,0,0,1,1,1,1,1,0,0
m1741,0,1,0,0,1,1,1,1,1,0,0
m1742,0,1,0,0,1,1,1,1,1,0,0
m1743,0,1,0,0,1,1,1,1,1,0,0
m1744,0,1,0,0,1,1,1,1,1,0,0
m1745,0,1,0,0,1,1,1,1,1,0,0
m1746,0,1,0,0,1,1,1,1,1,0,0
m1747,0,1,0,0,1,1,1,1,1,0,0
m1748,0,1,0,0,1,1,1,1,1,0,0
m1749,0,1,0,0,1,1,1,1,1,0,0
m1750,0,1,0,0,1,1,1,1,1,0,0
m1751,0,1,0,0,1,1,1,1,1,0,0
m1752,0,1,0,0,1,1,1,1,1,0,0
m1753,0,1,0,0,1,1,1,1,1,0,0
m1754,0,1,0,0,1,1,1,1,1,0,0
m1755,0,1,0,0,1,1,1,1,1,0,0
m1756,0,1,0,0,1,1,1,1,1,0,0
m1757,0,1,0,0,1,1,1,1,1,0,0
m1758,0,1,0,0,1,1,1,1,1,0,0
m1759,0,1,0,0,1,1,1,1,1,0,0
m1760,0,1,0,0,1,1,1,1,1,0,0
m1761,0,1,0,0,1,1,1,1,1,0,0
m1762,0,1,0,0,1,1,1,1,1,0,0
m1763,0,1,0,0,1,1,1,1,1,0,0
m1764,0,1,0,0,1,1,1,1,1,0,0
m1765,0,1,0,0,1,1,1,1,1,0,0
m1766,0,1,0,0,1,1,1,1,1,0,0
m1767,0,1,0,0,1,1,1,1,1,0,0
m1768,0,1,0,0,1,1,1,1,1,0,0
m1769,0,1,0,0,1,1,1,1,1,0,0
m1770,0,1,0,0,1,1,1,1,1,0,0
m1771,0,1,0,0,1,1,1,1,1,0,0
m1772,0,1,0,0,1,1,1,1,1,0,0
m1773,0,1,0,0,1,1,1,1,1,0,0
m1774,0,1,0,0,1,1,1,1,1,0,0
m1775,0,1,0,0,1,1,1,1,1,0,0
m1776,0,1,0,0,1,1,1,1,1,0,0
m1777,0,1,0,0,1,1,1,1,1,0,0
m1778,0,1,0,0,1,1,1,1,1,0,0
m1779,0,1,0,0,1,1,1,1,1,0,0
m1780,0,1,0,0,1,1,1,1,1,0,0
m1781,0,1,0,0,1,1,1,1,1,0,0
m1782,0,1,0,0,1,1,1,1,1,0,0
m1783,0,1,0,0,1,1,1,1,1,0,0
m1784,0,1,0,0,1,1,1,1,1,0,0
m1785,0,1,0,0,1,1,1,1,1,0,0
m1786,0,1,0,0,1,1,1,1,1,0,0
m1787,0,1,0,0,1,1,1,1,1,0,0
m1788,0,1,0,0,1,1,1,1,1,0,0
m1789,0,1,0,0,1,1,1,1,1,0,0
m1790,0,1,0,0,1,1,1,1,1,0,0
m1791,0,1,0,0,1,1,1,1,1,0,0
m1792,0,1,0,0,1,1,1,1,1,0,0
m1793,0,1,0,0,1,1,1,1,1,0,0
m1794,0,1,0,0,1,1,1,1,1,0,0
o1795,0,0,0,1,0,0,0,0,0,0,0
o1796,0,0,0,1,0,0,0,0,0,0,0
o1797,0,0,0,1,0,0,0,0,0,0,0
o1798,0,0,0,1,0,0,0,0,0,0,0
o1799,0,0,0,1,0,0,0,0,0,0,0
o1800,0,0,0,1,0,0,0,0,0,0,0
o1801,0,0,0,1,0,0,0,0,0,0,0
o1802,0,0,0,1,0,0,0,0,0,0,0
o1803,0,0,0,1,0,0,0,0,0,0,0
o1804,0,0,0,1,0,0,0,0,0,0,0
o1805,0,0,0,1,0,0,0,0,0,0,0
o1806,0,0,0,1,0,0,0,0,0,0,0
o1807,0,0,0,1,0,0,0,0,0,0,0
o1808,0,0,0,1,0,0,0,0,0,0,0
o1809,0,0,0,1,0,0,0,0,0,0,0
o1810,0,0,0,1,0,0,0,0,0,0,0
o1811,0,0,0,1,0,0,0,0,0,0,0
o1812,0,0,0,1,0,0,0,0,0,0,0
o1813,0,0,0,1,0,0,0,0,0,0,0
o1814,0,0,0,1,0,0,0,0,0,0,0
o1815,0,0,0,1,0,0,0,0,0,0,0
o1816,0,0,0,1,0,0,0,0,0,0,0
o1817,0,0,0,1,0,0,0,0,0,0,0
o1818,0,0,0,1,0,0,0,0,0,0,0
o1819,0,0,0,1,0,0,0,0,0,0,0
