id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m51,0,0,1,0,0,1,0,1,0,1,10
m52,0,0,1,0,0,0,1,0,1,1,10
m53,0,0,1,0,0,1,1,0,1,1,0
m54,0,0,1,0,0,0,1,0,0,1,10
m55,0,1,0,0,0,1,1,1,0,0,0
m56,0,1,0,0,0,0,1,0,0,0,0
m57,0,0,1,0,0,1,1,0,0,1,10
m58,0,0,1,0,0,0,0,0,1,1,10
m59,0,0,1,0,0,1,1,0,1,1,10
m60,0,0,1,0,0,1,1,1,1,1,10
m61,0,0,1,0,0,0,0,1,1,1,10
m62,0,0,1,0,0,1,1,0,1,1,10
m63,0,0,1,0,0,1,1,1,0,1,10
m64,0,1,0,0,0,1,0,0,1,0,0
m65,0,0,1,0,0,1,0,0,0,1,10
m66,0,0,1,0,0,0,1,1,0,1,0
m67,0,0,1,0,0,0,1,1,0,1,10
m68,0,0,1,0,0,0,1,0,0,1,0
m69,0,1,0,0,0,1,1,0,0,0,0
m70,0,0,1,0,0,1,1,1,0,1,0
m71,0,1,0,0,0,1,1,1,0,0,0
m72,0,0,1,0,0,1,0,0,1,1,10
m73,0,0,1,0,0,1,0,1,1,1,10
m74,0,1,0,0,0,1,1,1,0,0,0
m75,0,0,1,0,0,1,1,1,0,1,10
m76,0,0,1,0,0,0,1,0,1,1,10
m77,0,0,1,0,0,1,0,1,0,1,10
m78,0,0,1,0,0,1,1,0,0,1,10
m79,0,0,1,0,0,1,0,1,1,1,10
m80,0,0,1,0,0,1,0,1,0,1,0
m81,0,1,0,0,0,0,1,1,0,0,0
m82,0,0,1,0,0,1,0,1,1,1,10
m83,0,0,1,0,0,1,0,0,1,1,10
m84,0,1,0,0,0,1,1,0,1,0,0
m85,0,0,1,0,0,0,1,0,1,1,10
m86,0,0,1,0,0,1,0,0,0,1,10
m87,0,0,1,0,0,1,1,0,1,1,0
m88,0,0,1,0,0,1,1,1,0,1,0
m89,0,0,1,0,0,1,0,0,1,1,10
m90,0,0,1,0,0,1,0,0,1,1,10
m91,0,1,0,0,0,1,1,0,0,0,0
m92,0,1,0,0,0,1,1,1,1,0,0
m93,0,0,1,0,0,1,0,0,1,1,0
m94,0,0,1,0,0,0,0,1,1,1,10
m95,0,1,0,0,0,1,1,1,1,0,0
m96,0,0,1,0,0,0,1,1,1,1,0
m97,0,0,1,0,0,0,1,1,1,1,10
m98,0,1,0,0,0,1,1,1,0,0,0
m99,0,0,1,0,0,0,1,1,1,1,0
m100,0,0,1,0,0,0,1,0,1,1,10
m101,0,0,1,0,0,0,1,1,1,1,10
m102,0,0,1,0,0,0,1,1,0,1,10
m103,0,0,1,0,0,1,0,0,1,1,10
m104,0,0,1,0,0,1,1,1,0,1,10
m105,0,1,0,0,0,0,1,0,0,0,0
m106,0,0,1,0,0,1,0,1,0,1,10
o107,0,0,0,1,0,0,0,0,0,0,0
o108,0,0,0,1,0,0,0,0,0,0,0
o109,0,0,0,1,0,0,0,0,0,0,0
o110,0,0,0,1,0,0,0,0,0,0,0
o111,0,0,0,1,0,0,0,0,0,0,0
o112,0,0,0,1,0,0,0,0,0,0,0
o113,0,0,0,1,0,0,0,0,0,0,0
o114,0,0,0,1,0,0,0,0,0,0,0
o115,0,0,0,1,0,0,0,0,0,0,0
o116,0,0,0,1,0,0,0,0,0,0,0
o117,0,0,0,1,0,0,0,0,0,0,0
o118,0,0,0,1,0,0,0,0,0,0,0
o119,0,0,0,1,0,0,0,0,0,0,0
o120,0,0,0,1,0,0,0,0,0,0,0
o121,0,0,0,1,0,0,0,0,0,0,0
o122,0,0,0,1,0,0,0,0,0,0,0
o123,0,0,0,1,0,0,0,0,0,0,0
o124,0,0,0,1,0,0,0,0,0,0,0
o125,0,0,0,1,0,0,0,0,0,0,0
