id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m100,0,0,1,0,0,1,0,0,1,1,10
m101,0,0,1,0,0,1,0,1,1,1,0
m102,0,0,1,0,0,1,0,1,1,1,10
m103,0,0,1,0,0,1,0,1,0,1,10
m104,0,0,1,0,0,0,1,0,0,1,10
m105,0,0,1,0,0,1,1,1,0,1,0
m106,0,1,0,0,0,0,1,0,1,0,0
m107,0,0,1,0,0,1,1,0,1,1,0
m108,0,0,1,0,0,1,1,1,0,1,10
m109,0,0,1,0,0,0,1,1,0,1,10
m110,0,0,1,0,0,0,0,1,1,1,10
o111,0,0,0,1,0,0,0,0,0,0,0
o112,0,0,0,1,0,0,0,0,0,0,0
o113,0,0,0,1,0,0,0,0,0,0,0
o114,0,0,0,1,0,0,0,0,0,0,0
o115,0,0,0,1,0,0,0,0,0,0,0
o116,0,0,0,1,0,0,0,0,0,0,0
o117,0,0,0,1,0,0,0,0,0,0,0
o118,0,0,0,1,0,0,0,0,0,0,0
o119,0,0,0,1,0,0,0,0,0,0,0
o120,0,0,0,1,0,0,0,0,0,0,0
o121,0,0,0,1,0,0,0,0,0,0,0
