id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
o220,0,0,0,1,0,0,0,0,0,0,0
o221,0,0,0,1,0,0,0,0,0,0,0
o222,0,0,0,1,0,0,0,0,0,0,0
o223,0,0,0,1,0,0,0,0,0,0,0
o224,0,0,0,1,0,0,0,0,0,0,0
o225,0,0,0,1,0,0,0,0,0,0,0
o226,0,0,0,1,0,0,0,0,0,0,0
o227,0,0,0,1,0,0,0,0,0,0,0
o228,0,0,0,1,0,0,0,0,0,0,0
o229,0,0,0,1,0,0,0,0,0,0,0
o230,0,0,0,1,0,0,0,0,0,0,0
o231,0,0,0,1,0,0,0,0,0,0,0
o232,0,0,0,1,0,0,0,0,0,0,0
o233,0,0,0,1,0,0,0,0,0,0,0
o234,0,0,0,1,0,0,0,0,0,0,0
o235,0,0,0,1,0,0,0,0,0,0,0
o236,0,0,0,1,0,0,0,0,0,0,0
o237,0,0,0,1,0,0,0,0,0,0,0
o238,0,0,0,1,0,0,0,0,0,0,0
o239,0,0,0,1,0,0,0,0,0,0,0
o240,0,0,0,1,0,0,0,0,0,0,0
o241,0,0,0,1,0,0,0,0,0,0,0
o242,0,0,0,1,0,0,0,0,0,0,0
o243,0,0,0,1,0,0,0,0,0,0,0
o244,0,0,0,1,0,0,0,0,0,0,0
o245,0,0,0,1,0,0,0,0,0,0,0
o246,0,0,0,1,0,0,0,0,0,0,0
o247,0,0,0,1,0,0,0,0,0,0,0
o248,0,0,0,1,0,0,0,0,0,0,0
o249,0,0,0,1,0,0,0,0,0,0,0
o250,0,0,0,1,0,0,0,0,0,0,0
o251,0,0,0,1,0,0,0,0,0,0,0
