id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m102,0,0,1,0,0,1,0,0,0,1,0
o103,0,0,0,1,0,0,0,0,0,0,0
o104,0,0,0,1,0,0,0,0,0,0,0
o105,0,0,0,1,0,0,0,0,0,0,0
o106,0,0,0,1,0,0,0,0,0,0,0
o107,0,0,0,1,0,0,0,0,0,0,0
o108,0,0,0,1,0,0,0,0,0,0,0
o109,0,0,0,1,0,0,0,0,0,0,0
o110,0,0,0,1,0,0,0,0,0,0,0
o111,0,0,0,1,0,0,0,0,0,0,0
o112,0,0,0,1,0,0,0,0,0,0,0
o113,0,0,0,1,0,0,0,0,0,0,0
o114,0,0,0,1,0,0,0,0,0,0,0
o115,0,0,0,1,0,0,0,0,0,0,0
o116,0,0,0,1,0,0,0,0,0,0,0
o117,0,0,0,1,0,0,0,0,0,0,0
o118,0,0,0,1,0,0,0,0,0,0,0
o119,0,0,0,1,0,0,0,0,0,0,0
o120,0,0,0,1,0,0,0,0,0,0,0
o121,0,0,0,1,0,0,0,0,0,0,0
o122,0,0,0,1,0,0,0,0,0,0,0
