id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m436,0,1,0,0,1,1,1,1,1,0,0
m438,0,0,1,0,1,1,1,1,1,1,10
m439,0,1,0,0,1,1,1,1,1,0,0
m441,0,0,1,0,1,1,1,1,1,1,10
m442,0,1,0,0,1,1,1,1,1,0,0
m444,0,1,0,0,1,1,1,1,1,0,0
m445,0,0,1,0,1,1,1,1,1,1,10
m447,0,0,1,0,1,1,1,1,1,1,0
m448,0,1,0,0,1,1,1,1,1,0,0
m450,0,0,1,0,1,1,1,1,1,1,0
m451,0,1,0,0,1,1,1,1,1,0,0
m453,0,0,1,0,1,1,1,1,1,1,10
m454,0,1,0,0,1,1,1,1,1,0,0
m456,0,0,1,0,1,1,1,1,1,1,10
m457,0,1,0,0,1,1,1,1,1,0,0
m459,0,0,1,0,1,1,1,1,1,1,10
m460,0,1,0,0,1,1,1,1,1,0,0
m463,0,0,1,0,1,1,1,1,1,1,0
m464,0,0,1,0,1,1,1,1,1,1,10
m465,0,1,0,0,1,1,1,1,1,0,0
m469,0,0,1,0,1,1,1,1,1,1,10
m470,0,1,0,0,1,1,1,1,1,0,0
m472,0,0,1,0,1,1,1,1,1,1,10
m473,0,1,0,0,1,1,1,1,1,0,0
m475,0,0,1,0,1,1,1,1,1,1,10
m476,0,1,0,0,1,1,1,1,1,0,0
m478,0,0,1,0,1,1,1,1,1,1,10
m479,0,1,0,0,1,1,1,1,1,0,0
m481,0,0,1,0,1,1,1,1,1,1,10
m482,0,1,0,0,1,1,1,1,1,0,0
m484,0,0,1,0,1,1,1,1,1,1,0
m485,0,1,0,0,1,1,1,1,1,0,0
m487,0,1,0,0,1,1,1,1,1,0,0
m488,0,0,1,0,1,1,1,1,1,1,10
m490,0,0,1,0,1,1,1,1,1,1,10
m491,0,1,0,0,1,1,1,1,1,0,0
m493,0,0,1,0,1,1,1,1,1,1,10
m494,0,1,0,0,1,1,1,1,1,0,0
m496,0,0,1,0,1,1,1,1,1,1,10
m497,0,1,0,0,1,1,1,1,1,0,0
m499,0,0,1,0,1,1,1,1,1,1,0
m500,0,1,0,0,1,1,1,1,1,0,0
m502,0,0,1,0,1,1,1,1,1,1,10
m503,0,1,0,0,1,1,1,1,1,0,0
m505,0,0,1,0,1,1,1,1,1,1,10
m506,0,1,0,0,1,1,1,1,1,0,0
m509,0,0,1,0,1,1,1,1,1,1,10
m510,0,0,1,0,1,1,1,1,1,1,10
m511,0,1,0,0,1,1,1,1,1,0,0
m515,0,0,1,0,1,1,1,1,1,1,10
m516,0,1,0,0,1,1,1,1,1,0,0
m518,0,0,1,0,1,1,1,1,1,1,0
m519,0,1,0,0,1,1,1,1,1,0,0
m521,0,0,1,0,1,1,1,1,1,1,0
m522,0,1,0,0,1,1,1,1,1,0,0
m524,0,0,1,0,1,1,1,1,1,1,10
m525,0,1,0,0,1,1,1,1,1,0,0
m527,0,0,1,0,1,1,1,1,1,1,0
m528,0,1,0,0,1,1,1,1,1,0,0
m530,0,0,1,0,1,1,1,1,1,1,10
m531,0,1,0,0,1,1,1,1,1,0,0
m533,0,0,1,0,1,1,1,1,1,1,10
m534,0,1,0,0,1,1,1,1,1,0,0
m536,0,1,0,0,1,1,1,1,1,0,0
m537,0,0,1,0,1,1,1,1,1,1,0
m539,0,0,1,0,1,1,1,1,1,1,10
m540,0,1,0,0,1,1,1,1,1,0,0
m542,0,0,1,0,1,1,1,1,1,1,10
m543,0,1,0,0,1,1,1,1,1,0,0
m545,0,0,1,0,1,1,1,1,1,1,10
m546,0,1,0,0,1,1,1,1,1,0,0
m548,0,0,1,0,1,1,1,1,1,1,10
m549,0,1,0,0,1,1,1,1,1,0,0
m551,0,0,1,0,1,1,1,1,1,1,10
m552,0,1,0,0,1,1,1,1,1,0,0
m554,0,0,1,0,1,1,1,1,1,1,10
m555,0,1,0,0,1,1,1,1,1,0,0
m557,0,0,1,0,1,1,1,1,1,1,10
m558,0,1,0,0,1,1,1,1,1,0,0
o323,0,0,0,1,0,0,0,0,0,0,0
o324,0,0,0,1,0,0,0,0,0,0,0
o325,0,0,0,1,0,0,0,0,0,0,0
o328,0,0,0,1,0,0,0,0,0,0,0
o330,0,0,0,1,0,0,0,0,0,0,0
o332,0,0,0,1,0,0,0,0,0,0,0
o335,0,0,0,1,0,0,0,0,0,0,0
o338,0,0,0,1,0,0,0,0,0,0,0
o339,0,0,0,1,0,0,0,0,0,0,0
o343,0,0,0,1,0,0,0,0,0,0,0
o345,0,0,0,1,0,0,0,0,0,0,0
o348,0,0,0,1,0,0,0,0,0,0,0
o350,0,0,0,1,0,0,0,0,0,0,0
o353,0,0,0,1,0,0,0,0,0,0,0
o356,0,0,0,1,0,0,0,0,0,0,0
o359,0,0,0,1,0,0,0,0,0,0,0
o360,0,0,0,1,0,0,0,0,0,0,0
o364,0,0,0,1,0,0,0,0,0,0,0
o366,0,0,0,1,0,0,0,0,0,0,0
o369,0,0,0,1,0,0,0,0,0,0,0
o372,0,0,0,1,0,0,0,0,0,0,0
o375,0,0,0,1,0,0,0,0,0,0,0
o378,0,0,0,1,0,0,0,0,0,0,0
o381,0,0,0,1,0,0,0,0,0,0,0
o384,0,0,0,1,0,0,0,0,0,0,0
o387,0,0,0,1,0,0,0,0,0,0,0
o388,0,0,0,1,0,0,0,0,0,0,0
o392,0,0,0,1,0,0,0,0,0,0,0
o394,0,0,0,1,0,0,0,0,0,0,0
o397,0,0,0,1,0,0,0,0,0,0,0
o400,0,0,0,1,0,0,0,0,0,0,0
o403,0,0,0,1,0,0,0,0,0,0,0
o406,0,0,0,1,0,0,0,0,0,0,0
o409,0,0,0,1,0,0,0,0,0,0,0
o412,0,0,0,1,0,0,0,0,0,0,0
o415,0,0,0,1,0,0,0,0,0,0,0
o418,0,0,0,1,0,0,0,0,0,0,0
o421,0,0,0,1,0,0,0,0,0,0,0
o422,0,0,0,1,0,0,0,0,0,0,0
o426,0,0,0,1,0,0,0,0,0,0,0
o428,0,0,0,1,0,0,0,0,0,0,0
o431,0,0,0,1,0,0,0,0,0,0,0
o434,0,0,0,1,0,0,0,0,0,0,0
o437,0,0,0,1,0,0,0,0,0,0,0
o440,0,0,0,1,0,0,0,0,0,0,0
o443,0,0,0,1,0,0,0,0,0,0,0
o446,0,0,0,1,0,0,0,0,0,0,0
o449,0,0,0,1,0,0,0,0,0,0,0
o452,0,0,0,1,0,0,0,0,0,0,0
o455,0,0,0,1,0,0,0,0,0,0,0
o458,0,0,0,1,0,0,0,0,0,0,0
o461,0,0,0,1,0,0,0,0,0,0,0
o462,0,0,0,1,0,0,0,0,0,0,0
o466,0,0,0,1,0,0,0,0,0,0,0
o468,0,0,0,1,0,0,0,0,0,0,0
o471,0,0,0,1,0,0,0,0,0,0,0
o474,0,0,0,1,0,0,0,0,0,0,0
o477,0,0,0,1,0,0,0,0,0,0,0
o480,0,0,0,1,0,0,0,0,0,0,0
o483,0,0,0,1,0,0,0,0,0,0,0
o486,0,0,0,1,0,0,0,0,0,0,0
o489,0,0,0,1,0,0,0,0,0,0,0
o492,0,0,0,1,0,0,0,0,0,0,0
o495,0,0,0,1,0,0,0,0,0,0,0
o498,0,0,0,1,0,0,0,0,0,0,0
o501,0,0,0,1,0,0,0,0,0,0,0
o504,0,0,0,1,0,0,0,0,0,0,0
o507,0,0,0,1,0,0,0,0,0,0,0
o508,0,0,0,1,0,0,0,0,0,0,0
o512,0,0,0,1,0,0,0,0,0,0,0
o514,0,0,0,1,0,0,0,0,0,0,0
o517,0,0,0,1,0,0,0,0,0,0,0
o520,0,0,0,1,0,0,0,0,0,0,0
o523,0,0,0,1,0,0,0,0,0,0,0
o526,0,0,0,1,0,0,0,0,0,0,0
o529,0,0,0,1,0,0,0,0,0,0,0
o532,0,0,0,1,0,0,0,0,0,0,0
o535,0,0,0,1,0,0,0,0,0,0,0
o538,0,0,0,1,0,0,0,0,0,0,0
o541,0,0,0,1,0,0,0,0,0,0,0
o544,0,0,0,1,0,0,0,0,0,0,0
o547,0,0,0,1,0,0,0,0,0,0,0
o550,0,0,0,1,0,0,0,0,0,0,0
o553,0,0,0,1,0,0,0,0,0,0,0
o556,0,0,0,1,0,0,0,0,0,0,0
o559,0,0,0,1,0,0,0,0,0,0,0
o560,0,0,0,1,0,0,0,0,0,0,0
o561,0,0,0,1,0,0,0,0,0,0,0
o562,0,0,0,1,0,0,0,0,0,0,0
o563,0,0,0,1,0,0,0,0,0,0,0
o564,0,0,0,1,0,0,0,0,0,0,0
o565,0,0,0,1,0,0,0,0,0,0,0
o566,0,0,0,1,0,0,0,0,0,0,0
o567,0,0,0,1,0,0,0,0,0,0,0
o568,0,0,0,1,0,0,0,0,0,0,0
