id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m77,0,1,0,0,0,1,1,1,1,0,0
m78,0,0,1,0,0,1,1,1,0,1,10
m79,0,0,1,0,0,1,1,1,1,1,10
m80,0,0,1,0,0,1,1,1,1,1,10
m81,0,1,0,0,0,1,0,1,0,0,0
m82,0,1,0,0,0,1,0,1,1,0,0
m83,0,1,0,0,0,1,0,0,0,0,0
m84,0,0,1,0,0,1,1,0,0,1,0
m85,0,0,1,0,0,1,0,1,0,1,0
m86,0,0,1,0,0,1,1,1,1,1,0
m87,0,0,1,0,0,1,1,0,1,1,0
m88,0,0,1,0,0,0,1,0,0,1,10
m89,0,1,0,0,0,1,0,0,1,0,0
m90,0,0,1,0,0,1,0,1,1,1,0
m91,0,0,1,0,0,1,1,1,0,1,10
m92,0,0,1,0,0,0,1,1,1,1,10
m93,0,1,0,0,0,1,0,0,0,0,0
m94,0,0,1,0,0,1,1,0,1,1,0
m95,0,0,1,0,0,0,1,0,0,1,10
m96,0,0,1,0,0,1,1,1,1,1,10
m97,0,0,1,0,0,1,0,1,1,1,0
m98,0,0,1,0,0,1,0,1,0,1,10
m99,0,0,1,0,0,1,0,1,0,1,0
m100,0,0,1,0,0,0,1,1,0,1,10
m101,0,0,1,0,0,1,0,1,0,1,10
m102,0,1,0,0,0,1,1,1,1,0,0
m103,0,0,1,0,0,1,1,1,1,1,10
m104,0,0,1,0,0,0,1,1,1,1,0
m105,0,0,1,0,0,0,1,1,0,1,0
m106,0,0,1,0,0,0,1,0,0,1,0
m107,0,0,1,0,0,1,1,0,1,1,10
m108,0,0,1,0,0,0,1,0,0,1,10
m109,0,0,1,0,0,0,1,1,1,1,10
m110,0,0,1,0,0,1,0,0,1,1,0
m111,0,1,0,0,0,1,1,0,0,0,0
m112,0,0,1,0,0,0,1,1,0,1,10
m113,0,0,1,0,0,1,1,0,0,1,10
m114,0,1,0,0,0,1,1,1,0,0,0
m115,0,0,1,0,0,1,0,1,1,1,10
m116,0,0,1,0,0,1,1,0,1,1,10
m117,0,0,1,0,0,1,0,0,1,1,10
m118,0,0,1,0,0,1,0,1,1,1,10
m119,0,1,0,0,0,1,0,1,1,0,0
m120,0,0,1,0,0,1,0,1,0,1,10
m121,0,0,1,0,0,0,1,0,1,1,10
m122,0,1,0,0,0,1,0,0,0,0,0
m123,0,0,1,0,0,1,1,0,1,1,0
m124,0,0,1,0,0,1,0,0,0,1,0
m125,0,0,1,0,0,1,1,0,1,1,10
m126,0,1,0,0,0,1,1,0,0,0,0
m127,0,0,1,0,0,1,1,0,1,1,10
m128,0,0,1,0,0,1,1,0,1,1,0
m129,0,0,1,0,0,0,1,0,1,1,10
m130,0,0,1,0,0,1,1,0,0,1,0
m131,0,0,1,0,0,1,0,0,1,1,10
m132,0,1,0,0,0,1,1,0,1,0,0
m133,0,1,0,0,0,1,1,0,0,0,0
m134,0,0,1,0,0,1,1,1,1,1,10
m135,0,0,1,0,0,1,0,0,0,1,0
m136,0,1,0,0,0,1,0,0,1,0,0
m137,0,0,1,0,0,1,0,0,1,1,0
m138,0,0,1,0,0,1,1,0,1,1,0
m139,0,0,1,0,0,1,0,0,0,1,0
m140,0,0,1,0,0,1,0,0,1,1,10
m141,0,1,0,0,0,0,0,1,1,0,0
m142,0,0,1,0,0,0,1,1,1,1,0
m143,0,0,1,0,0,1,1,0,0,1,10
m144,0,0,1,0,0,1,0,1,1,1,10
m145,0,0,1,0,0,1,0,0,1,1,10
m146,0,0,1,0,0,1,0,0,0,1,10
m147,0,0,1,0,0,1,1,0,0,1,10
m148,0,1,0,0,0,1,1,0,0,0,0
m149,0,0,1,0,0,1,0,0,1,1,10
m150,0,1,0,0,0,0,1,1,0,0,0
m151,0,0,1,0,0,1,0,0,1,1,10
m152,0,0,1,0,0,1,0,0,0,1,10
m153,0,0,1,0,0,1,0,1,1,1,10
m154,0,0,1,0,0,0,1,0,1,1,10
m155,0,0,1,0,0,0,1,0,1,1,0
m156,0,0,1,0,0,0,1,1,1,1,10
m157,0,1,0,0,0,0,1,0,1,0,0
m158,0,0,1,0,0,0,1,0,1,1,10
m159,0,0,1,0,0,1,1,1,0,1,10
m160,0,0,1,0,0,0,1,0,0,1,0
m161,0,0,1,0,0,1,1,1,0,1,10
m162,0,0,1,0,0,0,0,1,1,1,10
m163,0,0,1,0,0,1,1,1,1,1,10
m164,0,0,1,0,0,1,0,0,1,1,10
m165,0,1,0,0,0,1,1,0,0,0,0
m166,0,0,1,0,0,0,0,1,1,1,10
m167,0,1,0,0,0,1,0,0,1,0,0
m168,0,0,1,0,0,0,1,1,1,1,10
m169,0,0,1,0,0,0,0,1,1,1,0
m170,0,0,1,0,0,0,0,1,0,1,10
m171,0,0,1,0,0,0,0,1,1,1,10
m172,0,1,0,0,0,0,1,1,1,0,0
m173,0,0,1,0,0,1,0,1,0,1,10
m174,0,0,1,0,0,1,0,0,0,1,0
m175,0,0,1,0,0,0,1,1,1,1,0
m176,0,0,1,0,0,0,1,0,1,1,0
m177,0,0,1,0,0,0,1,1,1,1,10
m178,0,0,1,0,0,0,0,1,0,1,10
o179,0,0,0,1,0,0,0,0,0,0,0
o180,0,0,0,1,0,0,0,0,0,0,0
o181,0,0,0,1,0,0,0,0,0,0,0
o182,0,0,0,1,0,0,0,0,0,0,0
o183,0,0,0,1,0,0,0,0,0,0,0
o184,0,0,0,1,0,0,0,0,0,0,0
o185,0,0,0,1,0,0,0,0,0,0,0
o186,0,0,0,1,0,0,0,0,0,0,0
o187,0,0,0,1,0,0,0,0,0,0,0
o188,0,0,0,1,0,0,0,0,0,0,0
o189,0,0,0,1,0,0,0,0,0,0,0
o190,0,0,0,1,0,0,0,0,0,0,0
o191,0,0,0,1,0,0,0,0,0,0,0
o192,0,0,0,1,0,0,0,0,0,0,0
o193,0,0,0,1,0,0,0,0,0,0,0
o194,0,0,0,1,0,0,0,0,0,0,0
o195,0,0,0,1,0,0,0,0,0,0,0
o196,0,0,0,1,0,0,0,0,0,0,0
o197,0,0,0,1,0,0,0,0,0,0,0
o198,0,0,0,1,0,0,0,0,0,0,0
o199,0,0,0,1,0,0,0,0,0,0,0
o200,0,0,0,1,0,0,0,0,0,0,0
o201,0,0,0,1,0,0,0,0,0,0,0
o202,0,0,0,1,0,0,0,0,0,0,0
o203,0,0,0,1,0,0,0,0,0,0,0
o204,0,0,0,1,0,0,0,0,0,0,0
o205,0,0,0,1,0,0,0,0,0,0,0
o206,0,0,0,1,0,0,0,0,0,0,0
o207,0,0,0,1,0,0,0,0,0,0,0
