id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m177,0,0,1,0,0,1,1,1,0,1,10
m178,0,0,1,0,0,1,0,0,1,1,10
m179,0,1,0,0,0,1,1,0,0,0,0
m180,0,1,0,0,0,0,1,1,1,0,0
m181,0,0,1,0,0,1,0,0,0,1,10
m182,0,0,1,0,0,1,0,1,1,1,10
m183,0,0,1,0,0,1,0,1,1,1,10
m184,0,0,1,0,0,0,0,1,1,1,0
m185,0,0,1,0,0,0,1,0,1,1,10
m186,0,0,1,0,0,1,0,0,0,1,0
m187,0,0,1,0,0,0,0,1,0,1,0
m188,0,0,1,0,0,0,1,0,1,1,0
m189,0,0,1,0,0,1,1,0,1,1,0
m190,0,0,1,0,0,0,1,0,0,1,10
m191,0,0,1,0,0,1,0,0,1,1,0
m192,0,0,1,0,0,1,1,1,0,1,10
m193,0,0,1,0,0,1,1,0,0,1,0
m194,0,0,1,0,0,0,1,1,0,1,10
m195,0,0,1,0,0,0,1,0,1,1,10
m196,0,0,1,0,0,0,0,1,1,1,0
o197,0,0,0,1,0,0,0,0,0,0,0
o198,0,0,0,1,0,0,0,0,0,0,0
o199,0,0,0,1,0,0,0,0,0,0,0
o200,0,0,0,1,0,0,0,0,0,0,0
o201,0,0,0,1,0,0,0,0,0,0,0
o202,0,0,0,1,0,0,0,0,0,0,0
o203,0,0,0,1,0,0,0,0,0,0,0
o204,0,0,0,1,0,0,0,0,0,0,0
o205,0,0,0,1,0,0,0,0,0,0,0
o206,0,0,0,1,0,0,0,0,0,0,0
o207,0,0,0,1,0,0,0,0,0,0,0
o208,0,0,0,1,0,0,0,0,0,0,0
o209,0,0,0,1,0,0,0,0,0,0,0
o210,0,0,0,1,0,0,0,0,0,0,0
o211,0,0,0,1,0,0,0,0,0,0,0
o212,0,0,0,1,0,0,0,0,0,0,0
o213,0,0,0,1,0,0,0,0,0,0,0
o214,0,0,0,1,0,0,0,0,0,0,0
o215,0,0,0,1,0,0,0,0,0,0,0
o216,0,0,0,1,0,0,0,0,0,0,0
o217,0,0,0,1,0,0,0,0,0,0,0
o218,0,0,0,1,0,0,0,0,0,0,0
o219,0,0,0,1,0,0,0,0,0,0,0
o220,0,0,0,1,0,0,0,0,0,0,0
o221,0,0,0,1,0,0,0,0,0,0,0
o222,0,0,0,1,0,0,0,0,0,0,0
o223,0,0,0,1,0,0,0,0,0,0,0
