id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m56,0,1,0,0,0,1,0,1,1,0,0
m57,0,0,1,0,0,0,0,1,1,1,10
m58,0,0,1,0,0,0,0,1,1,1,0
m59,0,1,0,0,0,0,1,0,0,0,0
m60,0,0,1,0,0,0,1,1,0,1,10
m61,0,0,1,0,0,0,0,1,1,1,0
m62,0,0,1,0,0,1,0,1,1,1,10
m63,0,0,1,0,0,0,1,0,1,1,10
m64,0,0,1,0,0,0,1,0,1,1,10
m65,0,0,1,0,0,0,0,1,1,1,0
m66,0,0,1,0,0,0,1,1,0,1,10
m67,0,0,1,0,0,0,1,0,1,1,10
m68,0,0,1,0,0,0,1,1,0,1,10
m69,0,1,0,0,0,0,0,1,1,0,0
m70,0,0,1,0,0,0,1,0,1,1,10
m71,0,0,1,0,0,0,0,1,1,1,0
m72,0,0,1,0,0,1,0,0,1,1,10
m73,0,1,0,0,0,1,1,1,0,0,0
m74,0,0,1,0,0,0,0,1,0,1,0
m75,0,0,1,0,0,0,1,0,0,1,10
m76,0,0,1,0,0,0,1,1,1,1,10
m77,0,0,1,0,0,0,1,1,1,1,10
m78,0,0,1,0,0,1,0,0,1,1,10
m79,0,0,1,0,0,0,0,0,1,1,10
m80,0,0,1,0,0,0,0,0,1,1,10
m81,0,0,1,0,0,0,1,0,0,1,10
m82,0,0,1,0,0,0,0,1,1,1,10
m83,0,0,1,0,0,0,0,1,1,1,0
m84,0,0,1,0,0,0,1,0,0,1,10
m85,0,1,0,0,0,0,1,1,1,0,0
m86,0,0,1,0,0,0,0,1,1,1,10
m87,0,0,1,0,0,0,1,0,0,1,10
m88,0,0,1,0,0,0,1,0,1,1,10
m89,0,0,1,0,0,0,1,1,0,1,10
m90,0,0,1,0,0,1,0,0,0,1,0
m91,0,0,1,0,0,0,1,0,0,1,10
m92,0,0,1,0,0,1,0,1,1,1,10
m93,0,1,0,0,0,0,1,1,1,0,0
m94,0,0,1,0,0,1,1,0,0,1,10
m95,0,0,1,0,0,1,0,1,1,1,10
m96,0,0,1,0,0,0,0,1,1,1,10
m97,0,0,1,0,0,1,1,1,1,1,10
m98,0,0,1,0,0,0,1,0,0,1,10
m99,0,0,1,0,0,1,0,1,1,1,10
m100,0,0,1,0,0,1,0,0,0,1,10
m101,0,0,1,0,0,1,0,0,1,1,0
m102,0,0,1,0,0,1,1,1,1,1,10
m103,0,0,1,0,0,0,1,1,1,1,0
m104,0,0,1,0,0,0,0,1,1,1,10
m105,0,1,0,0,0,0,1,0,1,0,0
m106,0,0,1,0,0,1,1,1,1,1,10
m107,0,0,1,0,0,1,1,1,0,1,10
m108,0,1,0,0,0,1,0,0,0,0,0
m109,0,0,1,0,0,1,0,0,0,1,10
m110,0,0,1,0,0,1,0,1,1,1,10
m111,0,0,1,0,0,1,0,1,1,1,10
m112,0,0,1,0,0,0,1,1,0,1,10
m113,0,0,1,0,0,1,1,1,1,1,10
m114,0,0,1,0,0,1,1,1,0,1,10
m115,0,0,1,0,0,1,0,1,0,1,0
m116,0,0,1,0,0,0,1,1,1,1,10
m117,0,0,1,0,0,1,0,0,1,1,10
m118,0,0,1,0,0,1,1,0,0,1,10
m119,0,0,1,0,0,0,1,1,1,1,10
o120,0,0,0,1,0,0,0,0,0,0,0
o121,0,0,0,1,0,0,0,0,0,0,0
o122,0,0,0,1,0,0,0,0,0,0,0
o123,0,0,0,1,0,0,0,0,0,0,0
o124,0,0,0,1,0,0,0,0,0,0,0
o125,0,0,0,1,0,0,0,0,0,0,0
o126,0,0,0,1,0,0,0,0,0,0,0
o127,0,0,0,1,0,0,0,0,0,0,0
o128,0,0,0,1,0,0,0,0,0,0,0
o129,0,0,0,1,0,0,0,0,0,0,0
o130,0,0,0,1,0,0,0,0,0,0,0
o131,0,0,0,1,0,0,0,0,0,0,0
