id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
m202,0,0,1,0,1,1,1,1,1,1,0
m203,0,0,1,0,1,1,1,1,1,1,0
m204,0,1,0,0,1,1,1,1,1,0,0
m206,0,0,1,0,1,1,1,1,1,1,0
m207,0,0,1,0,1,1,1,1,1,1,0
m208,0,1,0,0,1,1,1,1,1,0,0
m211,0,0,1,0,1,1,1,1,1,1,0
m212,0,0,1,0,1,1,1,1,1,1,0
m213,0,1,0,0,1,1,1,1,1,0,0
m215,0,0,1,0,1,1,1,1,1,1,0
m216,0,0,1,0,1,1,1,1,1,1,0
m217,0,1,0,0,1,1,1,1,1,0,0
m218,0,0,1,0,1,1,1,1,1,1,0
m220,0,0,1,0,1,1,1,1,1,1,0
m221,0,0,1,0,1,1,1,1,1,1,0
m222,0,0,1,0,1,1,1,1,1,1,0
m223,0,0,1,0,1,1,1,1,1,1,0
m224,0,1,0,0,1,1,1,1,1,0,0
m225,0,0,1,0,1,1,1,1,1,1,0
m228,0,0,1,0,1,1,1,1,1,1,0
m229,0,1,0,0,1,1,1,1,1,0,0
m230,0,0,1,0,1,1,1,1,1,1,0
m232,0,0,1,0,1,1,1,1,1,1,0
m233,0,1,0,0,1,1,1,1,1,0,0
m234,0,0,1,0,1,1,1,1,1,1,0
m236,0,0,1,0,1,1,1,1,1,1,0
m237,0,1,0,0,1,1,1,1,1,0,0
m238,0,0,1,0,1,1,1,1,1,1,0
m239,0,0,1,0,1,1,1,1,1,1,0
m240,0,1,0,0,1,1,1,1,1,0,0
m241,0,0,1,0,1,1,1,1,1,1,0
m243,0,0,1,0,1,1,1,1,1,1,0
m244,0,1,0,0,1,1,1,1,1,0,0
m245,0,0,1,0,1,1,1,1,1,1,0
m246,0,0,1,0,1,1,1,1,1,1,0
m247,0,1,0,0,1,1,1,1,1,0,0
m248,0,0,1,0,1,1,1,1,1,1,0
m250,0,0,1,0,1,1,1,1,1,1,0
m251,0,1,0,0,1,1,1,1,1,0,0
m252,0,0,1,0,1,1,1,1,1,1,0
m253,0,0,1,0,1,1,1,1,1,1,0
m254,0,0,1,0,1,1,1,1,1,1,0
m255,0,1,0,0,1,1,1,1,1,0,0
m256,0,0,1,0,1,1,1,1,1,1,0
m257,0,0,1,0,1,1,1,1,1,1,0
m258,0,1,0,0,1,1,1,1,1,0,0
m260,0,0,1,0,1,1,1,1,1,1,0
m261,0,0,1,0,1,1,1,1,1,1,0
m262,0,1,0,0,1,1,1,1,1,0,0
m263,0,0,1,0,1,1,1,1,1,1,0
m264,0,1,0,0,1,1,1,1,1,0,0
m266,0,0,1,0,1,1,1,1,1,1,0
m267,0,0,1,0,1,1,1,1,1,1,0
m268,0,1,0,0,1,1,1,1,1,0,0
m269,0,0,1,0,1,1,1,1,1,1,0
m270,0,1,0,0,1,1,1,1,1,0,0
m272,0,0,1,0,1,1,1,1,1,1,0
m273,0,0,1,0,1,1,1,1,1,1,0
m274,0,1,0,0,1,1,1,1,1,0,0
m275,0,0,1,0,1,1,1,1,1,1,0
m276,0,1,0,0,1,1,1,1,1,0,0
m278,0,0,1,0,1,1,1,1,1,1,0
m279,0,0,1,0,1,1,1,1,1,1,0
m280,0,1,0,0,1,1,1,1,1,0,0
m281,0,0,1,0,1,1,1,1,1,1,0
m282,0,0,1,0,1,1,1,1,1,1,0
m283,0,1,0,0,1,1,1,1,1,0,0
m285,0,0,1,0,1,1,1,1,1,1,0
m286,0,0,1,0,1,1,1,1,1,1,0
m287,0,1,0,0,1,1,1,1,1,0,0
m288,0,0,1,0,1,1,1,1,1,1,0
m289,0,1,0,0,1,1,1,1,1,0,0
m291,0,0,1,0,1,1,1,1,1,1,0
m292,0,0,1,0,1,1,1,1,1,1,0
m293,0,1,0,0,1,1,1,1,1,0,0
m294,0,0,1,0,1,1,1,1,1,1,0
m295,0,1,0,0,1,1,1,1,1,0,0
m297,0,0,1,0,1,1,1,1,1,1,0
m298,0,0,1,0,1,1,1,1,1,1,0
m299,0,1,0,0,1,1,1,1,1,0,0
m300,0,0,1,0,1,1,1,1,1,1,0
m301,0,1,0,0,1,1,1,1,1,0,0
m303,0,0,1,0,1,1,1,1,1,1,0
m304,0,0,1,0,1,1,1,1,1,1,0
m305,0,1,0,0,1,1,1,1,1,0,0
m306,0,0,1,0,1,1,1,1,1,1,0
m307,0,0,1,0,1,1,1,1,1,1,0
m308,0,1,0,0,1,1,1,1,1,0,0
m310,0,0,1,0,1,1,1,1,1,1,0
m311,0,0,1,0,1,1,1,1,1,1,0
m312,0,1,0,0,1,1,1,1,1,0,0
m313,0,0,1,0,1,1,1,1,1,1,0
m314,0,1,0,0,1,1,1,1,1,0,0
m316,0,0,1,0,1,1,1,1,1,1,0
m317,0,0,1,0,1,1,1,1,1,1,0
m318,0,1,0,0,1,1,1,1,1,0,0
m319,0,0,1,0,1,1,1,1,1,1,0
m320,0,1,0,0,1,1,1,1,1,0,0
m322,0,0,1,0,1,1,1,1,1,1,0
m323,0,0,1,0,1,1,1,1,1,1,0
m324,0,1,0,0,1,1,1,1,1,0,0
m325,0,0,1,0,1,1,1,1,1,1,0
m326,0,1,0,0,1,1,1,1,1,0,0
m328,0,0,1,0,1,1,1,1,1,1,0
m330,0,0,1,0,1,1,1,1,1,1,0
m332,0,0,1,0,1,1,1,1,1,1,0
m334,0,0,1,0,1,1,1,1,1,1,0
m336,0,0,1,0,1,1,1,1,1,1,0
m337,0,1,0,0,1,1,1,1,1,0,0
m338,0,0,1,0,1,1,1,1,1,1,0
m340,0,0,1,0,1,1,1,1,1,1,0
m341,0,1,0,0,1,1,1,1,1,0,0
m342,0,0,1,0,1,1,1,1,1,1,0
m344,0,0,1,0,1,1,1,1,1,1,0
m345,0,1,0,0,1,1,1,1,1,0,0
m346,0,0,1,0,1,1,1,1,1,1,0
m348,0,0,1,0,1,1,1,1,1,1,0
m349,0,1,0,0,1,1,1,1,1,0,0
m350,0,0,1,0,1,1,1,1,1,1,0
m352,0,1,0,0,1,1,1,1,1,0,0
m353,0,0,1,0,1,1,1,1,1,1,0
m355,0,0,1,0,1,1,1,1,1,1,0
m356,0,1,0,0,1,1,1,1,1,0,0
m357,0,0,1,0,1,1,1,1,1,1,0
m359,0,0,1,0,1,1,1,1,1,1,0
m360,0,1,0,0,1,1,1,1,1,0,0
m361,0,0,1,0,1,1,1,1,1,1,0
m363,0,0,1,0,1,1,1,1,1,1,0
m364,0,1,0,0,1,1,1,1,1,0,0
m365,0,0,1,0,1,1,1,1,1,1,0
o110,0,0,0,1,0,0,0,0,0,0,0
o120,0,0,0,1,0,0,0,0,0,0,0
o130,0,0,0,1,0,0,0,0,0,0,0
o219,0,0,0,1,0,0,0,0,0,0,0
o226,0,0,0,1,0,0,0,0,0,0,0
o231,0,0,0,1,0,0,0,0,0,0,0
o259,0,0,0,1,0,0,0,0,0,0,0
o265,0,0,0,1,0,0,0,0,0,0,0
o271,0,0,0,1,0,0,0,0,0,0,0
o277,0,0,0,1,0,0,0,0,0,0,0
o284,0,0,0,1,0,0,0,0,0,0,0
o290,0,0,0,1,0,0,0,0,0,0,0
o296,0,0,0,1,0,0,0,0,0,0,0
o302,0,0,0,1,0,0,0,0,0,0,0
o309,0,0,0,1,0,0,0,0,0,0,0
o315,0,0,0,1,0,0,0,0,0,0,0
o321,0,0,0,1,0,0,0,0,0,0,0
o327,0,0,0,1,0,0,0,0,0,0,0
o329,0,0,0,1,0,0,0,0,0,0,0
o331,0,0,0,1,0,0,0,0,0,0,0
o333,0,0,0,1,0,0,0,0,0,0,0
o335,0,0,0,1,0,0,0,0,0,0,0
o339,0,0,0,1,0,0,0,0,0,0,0
o343,0,0,0,1,0,0,0,0,0,0,0
o347,0,0,0,1,0,0,0,0,0,0,0
o351,0,0,0,1,0,0,0,0,0,0,0
o354,0,0,0,1,0,0,0,0,0,0,0
o358,0,0,0,1,0,0,0,0,0,0,0
o362,0,0,0,1,0,0,0,0,0,0,0
o366,0,0,0,1,0,0,0,0,0,0,0
